100;663;581;0.021268606185913086
200;1505;1348;0.02628946304321289
300;2814;2562;0.05125761032104492
400;3587;3276;0.08995175361633301
500;4696;4290;0.10635256767272949
600;6175;5658;0.1758589744567871
700;6527;6005;0.13380146026611328
800;7772;7172;0.16837096214294434
900;9110;8389;0.20179486274719238
1000;10468;9648;0.2520596981048584
1100;11943;11026;0.5313677787780762
1200;13640;12621;1.6380088329315186
1300;14634;13558;0.8095526695251465
1400;14444;13422;0.6440098285675049
1500;15697;14573;0.930286169052124
1600;17079;15851;0.9398531913757324
1700;18400;17083;0.42491960525512695
1800;20123;18688;0.44786834716796875
1900;21363;19811;0.5249509811401367
2000;22855;21223;0.5731368064880371
2100;24479;22744;0.5707931518554688
2200;26340;24500;1.1203241348266602
2300;27881;25967;0.6155567169189453
2400;29568;27526;0.5895111560821533
2500;31614;29474;0.7693889141082764
2600;31283;29147;1.2572131156921387
2700;30145;28183;0.6619153022766113
2800;31488;29390;0.7171728610992432
2900;32906;30746;0.769498348236084
3000;34396;32154;0.8454201221466064
3100;35856;33514;0.9956569671630859
3200;37087;34641;0.7695560455322266
3300;38688;36149;0.8094091415405273
3400;40133;37455;0.8583774566650391
3500;41666;38933;0.9658505916595459
3600;43516;40660;1.5750784873962402
3700;45388;42388;1.9243559837341309
3800;46420;43354;1.0073769092559814
3900;48277;45130;1.1157186031341553
4000;49831;46559;1.6293034553527832
4100;51338;47969;1.595637321472168
4200;53425;49953;2.2931904792785645
4300;54942;51367;2.3720057010650635
4400;56733;53095;1.3940069675445557
4500;58361;54650;1.763242483139038
4600;60232;56318;2.2689266204833984
4700;61905;57959;1.897737741470337
4800;63934;59879;1.9890773296356201
4900;65563;61394;1.586210012435913
100;670;591;0.0008306503295898438
200;1532;1373;0.0021369457244873047
300;2832;2589;0.0031790733337402344
400;3488;3190;0.004149198532104492
500;4746;4333;0.005656242370605469
600;6246;5740;0.0075244903564453125
700;6402;5894;0.007970094680786133
800;7782;7156;0.011136293411254883
900;8993;8265;0.010978937149047852
1000;10509;9713;0.012437582015991211
1100;12021;11107;0.014500856399536133
1200;13646;12633;0.015391111373901367
1300;14387;13320;0.0156404972076416
1400;14264;13231;0.01697850227355957
1500;15649;14513;0.017358779907226562
1600;17231;15995;0.020610809326171875
1700;18412;17081;0.020999908447265625
1800;19997;18577;0.027941226959228516
1900;21532;20012;0.028148412704467773
2000;22944;21297;0.03066730499267578
2100;24385;22653;0.028115034103393555
2200;25900;24085;0.02960824966430664
2300;27991;26079;0.03481912612915039
2400;29445;27405;0.03192019462585449
2500;31407;29267;0.03461408615112305
2600;31316;29221;0.040033817291259766
2700;30066;28097;0.03466510772705078
2800;31403;29349;0.035910844802856445
2900;32707;30542;0.04134392738342285
3000;34334;32075;0.039203643798828125
3100;35761;33419;0.04153585433959961
3200;37247;34752;0.046213388442993164
3300;38844;36290;0.04490518569946289
3400;40060;37406;0.04589509963989258
3500;42008;39257;0.05116629600524902
3600;43573;40739;0.05040574073791504
3700;44889;41959;0.055664777755737305
3800;46409;43346;0.051920175552368164
3900;48237;45075;0.05766010284423828
4000;49828;46544;0.055817365646362305
4100;51355;48008;0.06192493438720703
4200;53031;49579;0.058794260025024414
4300;54638;51080;0.06659841537475586
4400;56527;52850;0.0629122257232666
4500;58570;54807;0.06918692588806152
4600;59944;56122;0.06890463829040527
4700;61773;57805;0.07101154327392578
4800;63430;59347;0.06905269622802734
4900;65709;61563;0.0775442123413086
5000;67366;63097;0.07335519790649414
5100;69158;64785;0.07685017585754395
5200;67859;63679;0.07881426811218262
5300;66698;62665;0.07883358001708984
5400;65341;61437;0.0785224437713623
5500;66928;62878;0.07945847511291504
5600;68396;64320;0.07922720909118652
5700;69915;65675;0.08549380302429199
5800;71379;67049;0.08345603942871094
5900;73120;68726;0.08724832534790039
6000;74572;70038;0.08674240112304688
6100;76166;71514;0.08739686012268066
6200;77770;73052;0.09709858894348145
6300;79175;74346;0.09558653831481934
6400;80924;76012;0.09743285179138184
6500;82100;77129;0.09572434425354004
6600;83928;78828;0.09869003295898438
6700;85435;80232;0.09958314895629883
6800;87256;81938;0.10735321044921875
6900;89091;83672;0.10443544387817383
7000;90923;85367;0.11070656776428223
7100;92280;86663;0.10736393928527832
7200;93888;88198;0.11258482933044434
7300;95529;89705;0.11386680603027344
7400;97494;91584;0.11301565170288086
7500;98802;92775;0.1137537956237793
7600;100836;94763;0.1202092170715332
7700;102426;96223;0.12350296974182129
7800;104158;97876;0.12017059326171875
7900;105704;99331;0.12419986724853516
8000;107735;101237;0.12699484825134277
8100;109623;103018;0.12599468231201172
8200;111148;104476;0.1305551528930664
8300;113240;106437;0.13272500038146973
8400;114540;107620;0.1352219581604004
8500;116425;109391;0.1331629753112793
8600;118627;111529;0.14179062843322754
8700;120078;112871;0.13631844520568848
8800;122205;114883;0.14206314086914062
8900;124097;116673;0.14693117141723633
9000;126103;118594;0.14509177207946777
9100;127590;120024;0.14582300186157227
9200;129109;121413;0.15237760543823242
9300;131240;123458;0.14833378791809082
9400;133218;125337;0.15062880516052246
9500;134900;126934;0.15767669677734375
9600;137022;128935;0.15327978134155273
9700;138720;130453;0.16156816482543945
9800;141329;133050;0.16178631782531738
9900;143211;134806;0.16230177879333496
10000;145367;136873;0.171417236328125
