100;720;506;0.0010471343994140625
100;631;458;0.0009620189666748047
100;639;456;0.001039743423461914
100;625;438;0.0012218952178955078
100;655;502;0.0010585784912109375
100;696;477;0.0012102127075195312
100;672;449;0.0012898445129394531
100;728;517;0.0011820793151855469
100;715;447;0.0009353160858154297
100;688;461;0.0009427070617675781
200;1621;1029;0.0021986961364746094
200;1600;955;0.0026481151580810547
200;1615;1056;0.002254486083984375
200;1725;1090;0.0023293495178222656
200;1682;1157;0.002371549606323242
200;1695;998;0.002137422561645508
200;1829;1183;0.002605438232421875
200;1637;943;0.0022563934326171875
200;1678;1034;0.0021517276763916016
200;1854;1229;0.0023725032806396484
300;2616;1614;0.003525972366333008
300;2772;1732;0.0036165714263916016
300;3247;2099;0.004458189010620117
300;2570;1702;0.0034232139587402344
300;2952;1909;0.0041637420654296875
300;2716;1689;0.0034134387969970703
300;2940;1651;0.003961086273193359
300;2708;1813;0.003672361373901367
300;2987;2376;0.004178762435913086
300;2712;1866;0.0034894943237304688
400;3688;2203;0.005133628845214844
400;3699;2151;0.006908893585205078
400;3635;2335;0.005728960037231445
400;3557;2323;0.0051310062408447266
400;3661;2298;0.005913496017456055
400;3633;2527;0.005995750427246094
400;3678;2324;0.005949735641479492
400;3675;2440;0.00565338134765625
400;3680;2447;0.0049800872802734375
400;3621;2227;0.005947589874267578
500;4815;3102;0.006750345230102539
500;5394;3244;0.00837850570678711
500;4814;3033;0.006816387176513672
500;5052;3305;0.007005929946899414
500;5290;2954;0.007033109664916992
500;4850;3163;0.009122610092163086
500;4782;2880;0.006474733352661133
500;4930;3141;0.007626771926879883
500;4882;3309;0.007128477096557617
500;4952;3127;0.006798744201660156
600;6312;3563;0.0086822509765625
600;5900;3759;0.00859975814819336
600;6058;3915;0.008539676666259766
600;5995;3858;0.008083820343017578
600;6385;3859;0.008873462677001953
600;6232;3667;0.009218692779541016
600;6141;3992;0.009946346282958984
600;5786;3589;0.008356571197509766
600;6275;3643;0.008347034454345703
600;6201;3690;0.008000612258911133
700;7263;4430;0.010022401809692383
700;7135;4510;0.009803533554077148
700;7982;4929;0.01091766357421875
700;7501;4395;0.009974956512451172
700;8084;5034;0.011117696762084961
700;7084;4825;0.011066913604736328
700;7083;4049;0.009601116180419922
700;7703;5037;0.010584831237792969
700;7151;4255;0.009779691696166992
700;7680;5188;0.010907649993896484
800;9368;5921;0.012546539306640625
800;8339;5046;0.011075735092163086
800;9950;5724;0.014380216598510742
800;9167;5395;0.012981891632080078
800;8685;4766;0.011100053787231445
800;8681;5648;0.01233673095703125
800;8809;5283;0.01251530647277832
800;8463;5146;0.011592626571655273
800;9300;5346;0.012308597564697266
800;8319;5326;0.011502981185913086
900;9444;5917;0.01437067985534668
900;10322;6430;0.014023065567016602
900;10043;6087;0.013446331024169922
900;12171;7880;0.016785621643066406
900;9867;6164;0.013908624649047852
900;9681;6334;0.01856255531311035
900;10122;6171;0.01495051383972168
900;9956;6658;0.014057159423828125
900;9849;6285;0.013583898544311523
900;10356;6421;0.014530658721923828
1000;11811;7760;0.01821112632751465
1000;11648;8031;0.01914691925048828
1000;11908;7954;0.01759052276611328
1000;11593;7292;0.015698909759521484
1000;10795;6643;0.014484882354736328
1000;11048;6493;0.015187263488769531
1000;11211;6924;0.01565074920654297
1000;11161;6965;0.017209529876708984
1000;11142;6602;0.015503644943237305
1000;11103;7029;0.01520681381225586
1100;12658;7748;0.017421483993530273
1100;12483;6676;0.016367435455322266
1100;11783;6947;0.015556812286376953
1100;13163;7243;0.019922971725463867
1100;12672;7405;0.01759028434753418
1100;13386;7548;0.019578218460083008
1100;13128;7848;0.018955707550048828
1100;13196;7577;0.018466472625732422
1100;12439;8178;0.01909494400024414
1100;12729;8302;0.019327163696289062
1200;13705;8887;0.019785165786743164
1200;14143;8467;0.01908564567565918
1200;12820;7753;0.017450332641601562
1200;13902;8253;0.0207674503326416
1200;13723;8709;0.01963496208190918
1200;13830;8732;0.018935441970825195
1200;13560;7613;0.018203258514404297
1200;13873;7873;0.01969599723815918
1200;13557;8225;0.022133350372314453
1200;13846;8138;0.018726587295532227
1300;15470;9549;0.022122621536254883
1300;14715;9475;0.020841360092163086
1300;15932;9345;0.021333932876586914
1300;14544;8721;0.02105569839477539
1300;15484;9858;0.021596908569335938
1300;15343;9551;0.021741390228271484
1300;16423;8682;0.021405696868896484
1300;15881;9006;0.023558616638183594
1300;15631;9069;0.02156853675842285
1300;15223;9004;0.023110151290893555
1400;17315;10485;0.024346113204956055
1400;17312;11746;0.027347326278686523
1400;16981;10107;0.03024601936340332
1400;16535;9391;0.02312755584716797
1400;16462;9733;0.022508859634399414
1400;16198;9310;0.023758649826049805
1400;17137;9777;0.02358269691467285
1400;17942;10427;0.024256229400634766
1400;18397;10936;0.024512290954589844
1400;15825;10264;0.023538827896118164
1500;17747;10802;0.025228500366210938
1500;16895;10577;0.024181365966796875
1500;18459;10489;0.024713754653930664
1500;17408;10380;0.025661230087280273
1500;18006;11216;0.02465200424194336
1500;17632;10633;0.02354288101196289
1500;18361;11280;0.02544546127319336
1500;19193;12376;0.0293428897857666
1500;18731;10594;0.024811267852783203
1500;18614;11946;0.027408838272094727
1600;20137;13346;0.0298159122467041
1600;19240;11881;0.028099775314331055
1600;19070;12126;0.027532339096069336
1600;20009;11468;0.026109695434570312
1600;20030;11602;0.027721166610717773
1600;18533;11120;0.02741551399230957
1600;19943;11632;0.02635478973388672
1600;19550;10779;0.027034997940063477
1600;18040;10702;0.025290727615356445
1600;20202;12145;0.029535531997680664
1700;22856;15323;0.03255724906921387
1700;22324;14635;0.031888723373413086
1700;19717;11750;0.02816486358642578
1700;21291;11981;0.035872459411621094
1700;20536;12955;0.03032207489013672
1700;20225;12602;0.029738903045654297
1700;20692;11499;0.028655529022216797
1700;21578;14017;0.03534531593322754
1700;21079;12979;0.0340571403503418
1700;21007;12284;0.0283510684967041
1800;22959;13808;0.03137636184692383
1800;24101;13981;0.03511977195739746
1800;22727;12884;0.030716419219970703
1800;24293;12867;0.03225064277648926
1800;23610;14522;0.03387284278869629
1800;21730;12491;0.02957773208618164
1800;24745;14534;0.03311777114868164
1800;22133;13396;0.03258967399597168
1800;23200;14154;0.032808542251586914
1800;23640;15543;0.03432726860046387
1900;25821;16503;0.038187503814697266
1900;24006;13980;0.0343778133392334
1900;24492;15812;0.03532099723815918
1900;24812;15162;0.03807973861694336
1900;22453;12965;0.04320359230041504
1900;23945;14534;0.04430031776428223
1900;24566;14423;0.04575967788696289
1900;24081;13307;0.037450313568115234
1900;25121;13839;0.03692984580993652
1900;24344;15375;0.03360295295715332
2000;24856;14017;0.03395509719848633
2000;24312;15205;0.03440499305725098
2000;24387;15455;0.03402256965637207
2000;25789;15297;0.03515958786010742
2000;25531;14421;0.03691244125366211
2000;24664;14521;0.034857749938964844
2000;24831;16019;0.03667497634887695
2000;25683;14405;0.03745293617248535
2000;27081;16123;0.03840494155883789
2000;25523;15920;0.03588747978210449
2100;25985;16094;0.03726077079772949
2100;27548;17004;0.03923630714416504
2100;26248;15671;0.03605508804321289
2100;26678;17429;0.040018558502197266
2100;25333;15161;0.034705162048339844
2100;26268;15103;0.03606986999511719
2100;26470;15281;0.03852581977844238
2100;27642;18472;0.03995203971862793
2100;25735;14549;0.03746342658996582
2100;26850;14663;0.041281938552856445
2200;30791;17937;0.04930615425109863
2200;28137;16059;0.040334463119506836
2200;27755;16501;0.040673255920410156
2200;30119;17976;0.04091167449951172
2200;28333;16549;0.04058265686035156
2200;28880;15922;0.03856182098388672
2200;30693;19514;0.04185748100280762
2200;28959;17317;0.04253888130187988
2200;30282;17318;0.04082942008972168
2200;28594;17203;0.03925657272338867
2300;34475;19539;0.049739837646484375
2300;29291;17892;0.042490243911743164
2300;31936;18189;0.04408001899719238
2300;30830;17905;0.042627811431884766
2300;30229;19142;0.0411372184753418
2300;30575;20214;0.04519772529602051
2300;30309;17525;0.04222846031188965
2300;30852;20084;0.04447650909423828
2300;29645;16747;0.04278564453125
2300;29800;18877;0.04176926612854004
2400;34300;19607;0.05549144744873047
2400;33626;18357;0.044673919677734375
2400;31178;18991;0.046796560287475586
2400;33618;19107;0.04593944549560547
2400;31498;19916;0.04420733451843262
2400;31182;17678;0.04239606857299805
2400;32344;20393;0.04441952705383301
2400;30069;18991;0.04133796691894531
2400;31949;18216;0.0426788330078125
2400;31666;19029;0.04610800743103027
2500;32018;18142;0.04309964179992676
2500;34096;20448;0.052015066146850586
2500;37731;19057;0.049475908279418945
2500;33386;19503;0.0469052791595459
2500;32370;19690;0.04625272750854492
2500;32646;21392;0.04740142822265625
2500;32138;19071;0.046596527099609375
2500;30740;18125;0.04153180122375488
2500;33313;20925;0.0522005558013916
2500;32962;18490;0.046190500259399414
2600;34014;20012;0.05113530158996582
2600;36180;20570;0.051638126373291016
2600;35104;21210;0.05108904838562012
2600;34086;21578;0.0502774715423584
2600;32665;19119;0.04475688934326172
2600;35026;22340;0.05034327507019043
2600;37104;22050;0.0503687858581543
2600;34848;21846;0.050009965896606445
2600;36352;22686;0.049605607986450195
2600;35485;22129;0.051105499267578125
2700;36787;23451;0.050884246826171875
2700;35349;21295;0.05028581619262695
2700;37010;23303;0.05117917060852051
2700;34834;20022;0.05155682563781738
2700;35325;20479;0.05231976509094238
2700;36035;21327;0.05153250694274902
2700;35975;22514;0.04898262023925781
2700;35796;19877;0.04979991912841797
2700;36664;24703;0.05248069763183594
2700;36010;20469;0.05023360252380371
2800;37531;21793;0.05047488212585449
