10;246;0.00027489662170410156
10;137;0.0001983642578125
50;1357;0.0014040470123291016
100;3137;0.0036058425903320312
500;27045;0.029042482376098633
1000;63426;0.07723259925842285
5000;413146;0.7064573764801025
10000;919903;2.0977365970611572
50000;5464305;44.3108274936676
100000;11705947;206.6506905555725
100;3205;0.003952741622924805
200;7654;0.008031368255615234
300;14189;0.019184350967407227
400;19641;0.025429248809814453
500;27114;0.03166794776916504
600;33087;0.043337345123291016
700;39170;0.04684090614318848
800;46190;0.05531930923461914
900;55438;0.06360363960266113
1000;61525;0.07373809814453125
1100;67678;0.08118176460266113
1200;76660;0.10116934776306152
1300;83597;0.09989547729492188
1400;90768;0.11511802673339844
1500;99347;0.13742327690124512
1600;103827;0.1329493522644043
1700;113516;0.14883637428283691
1800;122445;0.1568915843963623
1900;130932;0.17546391487121582
2000;141495;0.18384003639221191
2100;141897;0.19127798080444336
2200;158561;0.21392035484313965
2300;159574;0.218505859375
2400;175077;0.24124765396118164
2500;184549;0.24629926681518555
2600;193053;0.26226162910461426
2700;200086;0.27040529251098633
2800;205162;0.2968738079071045
2900;216600;0.31371569633483887
3000;219468;0.3137173652648926
3100;237067;0.3431386947631836
3200;242744;0.3549962043762207
3300;253262;0.37430715560913086
3400;251150;0.3725903034210205
3500;271295;0.39609718322753906
3600;281303;0.4223814010620117
3700;289939;0.43659329414367676
3800;299523;0.4560708999633789
3900;308935;0.47458791732788086
4000;319469;0.49369239807128906
4100;320576;0.5061643123626709
4200;333238;0.5282180309295654
4300;346575;0.5581197738647461
4400;358168;0.5661373138427734
4500;363181;0.5813741683959961
4600;376537;0.6040623188018799
4700;380846;0.625669002532959
4800;387987;0.6347920894622803
4900;400620;0.6583600044250488
5000;407892;0.6732692718505859
5100;411221;0.6926617622375488
5200;428720;0.7229454517364502
5300;436507;0.748039722442627
5400;450929;0.8027007579803467
5500;459266;0.8975560665130615
5600;467515;0.9215388298034668
5700;467416;0.9314262866973877
5800;490143;0.9701571464538574
5900;497600;1.000561237335205
6000;504840;1.021150827407837
6100;518263;1.0491082668304443
6200;524627;1.0725717544555664
6300;539644;1.1078612804412842
6400;541787;1.1268460750579834
6500;553878;1.1735291481018066
6600;563072;1.1764287948608398
6700;576369;1.2336363792419434
6800;584761;1.2152023315429688
6900;594326;1.2333180904388428
7000;612476;1.2447729110717773
7100;619658;1.2313644886016846
7200;625909;1.244816541671753
7300;636200;1.2571313381195068
7400;647993;1.3048670291900635
7500;659563;1.3327765464782715
7600;667508;1.3535125255584717
7700;678249;1.3861260414123535
7800;688223;1.4054348468780518
7900;693340;1.4385697841644287
8000;705602;1.48046875
8100;720590;1.5614392757415771
8200;732630;1.542295217514038
8300;735532;1.5652434825897217
8400;746705;1.5923848152160645
8500;760357;1.6453297138214111
8600;766309;1.717184066772461
8700;772817;1.8544285297393799
8800;786232;2.063941478729248
8900;798154;2.137113332748413
9000;809154;2.0734896659851074
9100;812162;1.8907477855682373
9200;833311;1.9695959091186523
9300;837455;1.8881609439849854
9400;845569;1.9176344871520996
9500;861518;2.041227102279663
9600;866653;2.1159679889678955
9700;882168;2.0877797603607178
9800;884630;2.2643258571624756
9900;901023;2.410930871963501
10000;912903;2.557046890258789
